Plot,Date,Count,Type
Plot #15 ,10/11/1991,0,H-(DELS)
Plot #15 ,10/12/1991,0,H-(DELS)
Plot #15 ,10/13/1991,1,H-(DELS)
Plot #15 ,10/14/1991,0,H-(DELS)
Plot #15 ,10/15/1991,1,H-(DELS)
Plot #15 ,10/16/1991,0,H-(DELS)
Plot #15 ,10/17/1991,1,H-(DELS)
Plot #15 ,10/18/1991,0,H-(DELS)
Plot #15 ,10/19/1991,0,H-(DELS)
Plot #15 ,10/20/1991,0,H-(DELS)
Plot #15 ,10/21/1991,2,H-(DELS)
Plot #15 ,10/22/1991,0,H-(DELS)
Plot #15 ,10/23/1991,0,H-(DELS)
Plot #15 ,10/24/1991,1,H-(DELS)
Plot #15 ,10/25/1991,2,H-(DELS)
Plot #15 ,10/26/1991,0,H-(DELS)
Plot #15 ,10/27/1991,1,H-(DELS)
Plot #15 ,10/28/1991,0,H-(DELS)
Plot #15 ,10/29/1991,3,H-(DELS)
Plot #15 ,10/30/1991,1,H-(DELS)
Plot #15 ,10/31/1991,1,H-(DELS)
Plot #15 ,11/1/1991,0,H-(DELS)
Plot #15 ,11/2/1991,1,H-(DELS)
Plot #15 ,11/3/1991,2,H-(DELS)
Plot #15 ,11/4/1991,0,H-(DELS)
Plot #15 ,11/5/1991,2,H-(DELS)
Plot #15 ,11/6/1991,1,H-(DELS)
Plot #15 ,11/7/1991,1,H-(DELS)
Plot #15 ,11/8/1991,1,H-(DELS)
Plot #15 ,11/9/1991,1,H-(DELS)
Plot #15 ,11/10/1991,1,H-(DELS)
Plot #15 ,11/11/1991,0,H-(DELS)
Plot #15 ,11/12/1991,0,H-(DELS)
Plot #15 ,11/13/1991,1,H-(DELS)
Plot #15 ,11/14/1991,0,H-(DELS)
Plot #15 ,11/15/1991,1,H-(DELS)
Plot #15 ,11/16/1991,0,H-(DELS)
Plot #15 ,11/17/1991,1,H-(DELS)
Plot #15 ,11/18/1991,0,H-(DELS)
Plot #15 ,11/19/1991,0,H-(DELS)
Plot #15 ,11/20/1991,0,H-(DELS)
Plot #15 ,11/21/1991,2,H-(DELS)
Plot #15 ,11/22/1991,0,H-(DELS)
Plot #15 ,11/23/1991,0,H-(DELS)
Plot #15 ,11/24/1991,1,H-(DELS)
Plot #15 ,11/25/1991,2,H-(DELS)
Plot #15 ,11/26/1991,0,H-(DELS)
Plot #15 ,11/27/1991,1,H-(DELS)
Plot #15 ,11/28/1991,0,H-(DELS)
Plot #15 ,11/29/1991,3,H-(DELS)
Plot #15 ,11/30/1991,1,H-(DELS)
Plot #15 ,12/1/1991,1,H-(DELS)
Plot #15 ,12/2/1991,0,H-(DELS)
Plot #15 ,12/3/1991,0,H-(DELS)
Plot #15 ,12/4/1991,1,H-(DELS)
Plot #15 ,12/5/1991,2,H-(DELS)
Plot #15 ,12/6/1991,0,H-(DELS)
Plot #15 ,12/7/1991,2,H-(DELS)
Plot #15 ,12/8/1991,0,H-(DELS)
Plot #15 ,12/9/1991,0,H-(DELS)
Plot #15 ,12/10/1991,2,H-(DELS)
Plot #15 ,12/11/1991,1,H-(DELS)
Plot #15 ,12/12/1991,0,H-(DELS)
Plot #15 ,12/13/1991,0,H-(DELS)
Plot #15 ,12/14/1991,0,H-(DELS)
Plot #15 ,12/15/1991,0,H-(DELS)
Plot #15 ,12/16/1991,0,H-(DELS)
Plot #15 ,12/17/1991,2,H-(DELS)
Plot #15 ,12/18/1991,1,H-(DELS)
Plot #15 ,12/19/1991,1,H-(DELS)
Plot #15 ,12/20/1991,2,H-(DELS)
Plot #15 ,12/21/1991,1,H-(DELS)
Plot #15 ,12/22/1991,1,H-(DELS)
Plot #15 ,12/23/1991,2,H-(DELS)
Plot #15 ,12/24/1991,2,H-(DELS)
Plot #15 ,12/25/1991,2,H-(DELS)
Plot #15 ,12/26/1991,1,H-(DELS)
Plot #15 ,12/27/1991,1,H-(DELS)
Plot #15 ,12/28/1991,4,H-(DELS)
Plot #15 ,12/29/1991,1,H-(DELS)
Plot #15 ,12/30/1991,5,H-(DELS)
Plot #15 ,12/31/1991,0,H-(DELS)
Plot #15 ,1/1/1992,3,H-(DELS)
Plot #15 ,1/2/1992,2,H-(DELS)
Plot #15 ,1/3/1992,3,H-(DELS)
Plot #15 ,1/4/1992,2,H-(DELS)
Plot #15 ,1/5/1992,0,H-(DELS)
Plot #15 ,1/6/1992,0,H-(DELS)
Plot #15 ,1/7/1992,2,H-(DELS)
Plot #15 ,1/8/1992,1,H-(DELS)
Plot #15 ,1/9/1992,1,H-(DELS)
Plot #15 ,1/10/1992,0,H-(DELS)
Plot #15 ,1/11/1992,1,H-(DELS)
Plot #15 ,1/12/1992,1,H-(DELS)
Plot #15 ,1/13/1992,1,H-(DELS)
Plot #15 ,1/14/1992,0,H-(DELS)
Plot #15 ,1/15/1992,0,H-(DELS)
Plot #15 ,1/16/1992,0,H-(DELS)
Plot #15 ,1/17/1992,0,H-(DELS)
Plot #15 ,1/18/1992,0,H-(DELS)
Plot #15 ,1/19/1992,0,H-(DELS)
Plot #15 ,1/20/1992,2,H-(DELS)
Plot #15 ,1/21/1992,7,H-(DELS)
Plot #15 ,1/22/1992,3,H-(DELS)
Plot #15 ,1/23/1992,0,H-(DELS)
Plot #15 ,1/24/1992,0,H-(DELS)
Plot #15 ,1/25/1992,0,H-(DELS)
Plot #15 ,1/26/1992,0,H-(DELS)
Plot #15 ,1/27/1992,0,H-(DELS)
Plot #15 ,1/28/1992,0,H-(DELS)
Plot #15 ,1/29/1992,2,H-(DELS)
Plot #15 ,1/30/1992,3,H-(DELS)
Plot #15 ,1/31/1992,8,H-(DELS)
Plot #15 ,2/1/1992,5,H-(DELS)
Plot #15 ,2/2/1992,62,H-(DELS)
Plot #15 ,2/3/1992,4,H-(DELS)
Plot #15 ,2/4/1992,1,H-(DELS)
Plot #15 ,2/5/1992,4,H-(DELS)
Plot #15 ,2/6/1992,2,H-(DELS)
Plot #15 ,2/7/1992,0,H-(DELS)
Plot #15 ,2/8/1992,1,H-(DELS)
Plot #15 ,2/9/1992,2,H-(DELS)
Plot #15 ,2/10/1992,5,H-(DELS)
Plot #15 ,2/11/1992,18,H-(DELS)
Plot #15 ,2/12/1992,16,H-(DELS)
Plot #15 ,2/13/1992,20,H-(DELS)
Plot #15 ,2/14/1992,37,H-(DELS)
Plot #15 ,2/15/1992,30,H-(DELS)
Plot #15 ,2/16/1992,25,H-(DELS)
Plot #15 ,2/17/1992,20,H-(DELS)
Plot #15 ,2/18/1992,15,H-(DELS)
Plot #15 ,2/19/1992,10,H-(DELS)
Plot #15 ,2/20/1992,10,H-(DELS)
Plot #15 ,2/21/1992,11,H-(DELS)
Plot #15 ,2/22/1992,9,H-(DELS)
Plot #15 ,2/23/1992,2,H-(DELS)
Plot #15 ,2/24/1992,1,H-(DELS)
Plot #15 ,2/25/1992,4,H-(DELS)
Plot #15 ,2/26/1992,2,H-(DELS)
Plot #15 ,2/27/1992,1,H-(DELS)
Plot #15 ,2/28/1992,3,H-(DELS)
Plot #15 ,2/29/1992,0,H-(DELS)
Plot #15 ,3/1/1992,1,H-(DELS)
Plot #15 ,3/2/1992,0,H-(DELS)
Plot #15 ,3/3/1992,0,H-(DELS)
Plot #15 ,3/4/1992,0,H-(DELS)
Plot #15 ,3/5/1992,1,H-(DELS)
Plot #15 ,3/6/1992,2,H-(DELS)
Plot #15 ,3/7/1992,1,H-(DELS)
Plot #15 ,3/8/1992,0,H-(DELS)
Plot #15 ,3/9/1992,1,H-(DELS)
Plot #15 ,3/10/1992,2,H-(DELS)
Plot #15 ,3/11/1992,4,H-(DELS)
Plot #15 ,3/12/1992,2,H-(DELS)
Plot #15 ,3/13/1992,3,H-(DELS)
Plot #15 ,3/14/1992,2,H-(DELS)
Plot #15 ,3/15/1992,3,H-(DELS)
Plot #15 ,3/16/1992,10,H-(DELS)
Plot #15 ,3/17/1992,9,H-(DELS)
Plot #15 ,3/18/1992,5,H-(DELS)
Plot #15 ,3/19/1992,0,H-(DELS)
Plot #15 ,3/20/1992,2,H-(DELS)
Plot #15 ,3/21/1992,0,H-(DELS)
Plot #15 ,3/22/1992,0,H-(DELS)
Plot #15 ,3/23/1992,2,H-(DELS)
Plot #15 ,3/24/1992,0,H-(DELS)
Plot #15 ,3/25/1992,1,H-(DELS)
Plot #15 ,3/26/1992,0,H-(DELS)
Plot #15 ,3/27/1992,3,H-(DELS)
Plot #15 ,3/28/1992,0,H-(DELS)
Plot #15 ,3/29/1992,0,H-(DELS)
Plot #15 ,3/30/1992,0,H-(DELS)
Plot #15 ,3/31/1992,1,H-(DELS)
Plot #15 ,4/1/1992,1,H-(DELS)
Plot #15 ,4/2/1992,4,H-(DELS)
Plot #15 ,4/3/1992,9,H-(DELS)
Plot #15 ,4/4/1992,5,H-(DELS)
Plot #15 ,4/5/1992,3,H-(DELS)
Plot #15 ,4/6/1992,9,H-(DELS)
Plot #15 ,4/7/1992,0,H-(DELS)
Plot #15 ,4/8/1992,1,H-(DELS)
Plot #15 ,4/9/1992,1,H-(DELS)
Plot #15 ,4/10/1992,2,H-(DELS)
Plot #15 ,4/11/1992,1,H-(DELS)
Plot #15 ,4/12/1992,0,H-(DELS)
Plot #15 ,4/13/1992,1,H-(DELS)
Plot #15 ,4/14/1992,4,H-(DELS)
Plot #15 ,4/15/1992,1,H-(DELS)
Plot #15 ,4/16/1992,0,H-(DELS)
Plot #15 ,4/17/1992,1,H-(DELS)
Plot #15 ,4/18/1992,1,H-(DELS)
Plot #15 ,4/19/1992,13,H-(DELS)
Plot #15 ,4/20/1992,3,H-(DELS)
Plot #15 ,4/21/1992,4,H-(DELS)
Plot #15 ,4/22/1992,2,H-(DELS)
Plot #15 ,4/23/1992,4,H-(DELS)
Plot #15 ,4/24/1992,2,H-(DELS)
Plot #15 ,4/25/1992,2,H-(DELS)
Plot #15 ,4/26/1992,5,H-(DELS)
Plot #15 ,4/27/1992,3,H-(DELS)
Plot #15 ,4/28/1992,1,H-(DELS)
Plot #15 ,4/29/1992,4,H-(DELS)
Plot #15 ,4/30/1992,30,H-(DELS)
Plot #15 ,5/1/1992,3,H-(DELS)
Plot #15 ,5/2/1992,1,H-(DELS)
Plot #15 ,5/3/1992,0,H-(DELS)
Plot #15 ,5/4/1992,0,H-(DELS)
Plot #15 ,5/5/1992,0,H-(DELS)
Plot #15 ,5/6/1992,1,H-(DELS)
Plot #15 ,5/7/1992,1,H-(DELS)
Plot #15 ,5/8/1992,2,H-(DELS)
Plot #15 ,5/9/1992,0,H-(DELS)
Plot #15 ,5/10/1992,2,H-(DELS)
Plot #15 ,5/11/1992,1,H-(DELS)
Plot #15 ,5/12/1992,5,H-(DELS)
Plot #15 ,5/13/1992,16,H-(DELS)
Plot #15 ,5/14/1992,4,H-(DELS)
Plot #15 ,5/15/1992,6,H-(DELS)
Plot #15 ,5/16/1992,2,H-(DELS)
Plot #15 ,5/17/1992,1,H-(DELS)
Plot #15 ,5/18/1992,2,H-(DELS)
Plot #15 ,5/19/1992,4,H-(DELS)
Plot #15 ,5/20/1992,5,H-(DELS)
Plot #15 ,5/21/1992,0,H-(DELS)
Plot #15 ,5/22/1992,3,H-(DELS)
Plot #15 ,5/23/1992,2,H-(DELS)
Plot #15 ,5/24/1992,6,H-(DELS)
Plot #15 ,5/25/1992,2,H-(DELS)
Plot #15 ,5/26/1992,2,H-(DELS)
Plot #15 ,5/27/1992,0,H-(DELS)
Plot #15 ,5/28/1992,5,H-(DELS)
Plot #15 ,5/29/1992,9,H-(DELS)
Plot #15 ,5/30/1992,0,H-(DELS)
Plot #15 ,5/31/1992,1,H-(DELS)
Plot #15 ,6/1/1992,3,H-(DELS)
Plot #15 ,6/2/1992,1,H-(DELS)
Plot #15 ,6/3/1992,3,H-(DELS)
Plot #15 ,6/4/1992,9,H-(DELS)
Plot #15 ,6/5/1992,8,H-(DELS)
Plot #15 ,6/6/1992,7,H-(DELS)
Plot #15 ,6/7/1992,3,H-(DELS)
Plot #15 ,6/8/1992,6,H-(DELS)
Plot #15 ,6/9/1992,7,H-(DELS)
Plot #15 ,6/10/1992,6,H-(DELS)
Plot #15 ,6/11/1992,11,H-(DELS)
Plot #15 ,6/12/1992,7,H-(DELS)
Plot #15 ,6/13/1992,15,H-(DELS)
Plot #15 ,6/14/1992,10,H-(DELS)
Plot #15 ,6/15/1992,8,H-(DELS)
Plot #15 ,6/16/1992,8,H-(DELS)
Plot #15 ,6/17/1992,8,H-(DELS)
Plot #15 ,6/18/1992,8,H-(DELS)
Plot #15 ,6/19/1992,11,H-(DELS)
Plot #15 ,6/20/1992,11,H-(DELS)
Plot #15 ,6/21/1992,12,H-(DELS)
Plot #15 ,6/22/1992,10,H-(DELS)
Plot #15 ,6/23/1992,18,H-(DELS)
Plot #15 ,6/24/1992,18,H-(DELS)
Plot #15 ,6/25/1992,24,H-(DELS)
Plot #15 ,6/26/1992,16,H-(DELS)
Plot #15 ,6/27/1992,10,H-(DELS)
Plot #15 ,6/28/1992,12,H-(DELS)
Plot #15 ,6/29/1992,19,H-(DELS)
Plot #15 ,6/30/1992,14,H-(DELS)
Plot #15 ,7/1/1992,7,H-(DELS)
Plot #15 ,7/2/1992,5,H-(DELS)
Plot #15 ,7/3/1992,4,H-(DELS)
Plot #15 ,7/4/1992,10,H-(DELS)
Plot #15 ,7/5/1992,15,H-(DELS)
Plot #15 ,7/6/1992,24,H-(DELS)
Plot #15 ,7/7/1992,18,H-(DELS)
Plot #15 ,7/8/1992,15,H-(DELS)
Plot #15 ,7/9/1992,12,H-(DELS)
Plot #15 ,7/10/1992,11,H-(DELS)
Plot #15 ,7/11/1992,18,H-(DELS)
Plot #15 ,7/12/1992,17,H-(DELS)
Plot #15 ,7/13/1992,17,H-(DELS)
Plot #15 ,7/14/1992,11,H-(DELS)
Plot #15 ,7/15/1992,17,H-(DELS)
Plot #15 ,7/16/1992,16,H-(DELS)
Plot #15 ,7/17/1992,10,H-(DELS)
Plot #15 ,7/18/1992,10,H-(DELS)
Plot #15 ,7/19/1992,14,H-(DELS)
Plot #15 ,7/20/1992,13,H-(DELS)
Plot #15 ,7/21/1992,12,H-(DELS)
Plot #15 ,7/22/1992,10,H-(DELS)
Plot #15 ,7/23/1992,12,H-(DELS)
Plot #15 ,7/24/1992,10,H-(DELS)
Plot #15 ,7/25/1992,11,H-(DELS)
Plot #15 ,7/26/1992,13,H-(DELS)
Plot #15 ,7/27/1992,17,H-(DELS)
Plot #15 ,7/28/1992,3,H-(DELS)
Plot #15 ,7/29/1992,9,H-(DELS)
Plot #15 ,7/30/1992,8,H-(DELS)
Plot #15 ,7/31/1992,12,H-(DELS)
Plot #15 ,8/1/1992,9,H-(DELS)
Plot #15 ,8/2/1992,10,H-(DELS)
Plot #15 ,8/3/1992,7,H-(DELS)
Plot #15 ,8/4/1992,10,H-(DELS)
Plot #15 ,8/5/1992,8,H-(DELS)
Plot #15 ,8/6/1992,12,H-(DELS)
Plot #15 ,8/7/1992,18,H-(DELS)
Plot #15 ,8/8/1992,13,H-(DELS)
Plot #15 ,8/9/1992,9,H-(DELS)
Plot #15 ,8/10/1992,8,H-(DELS)
Plot #15 ,8/11/1992,12,H-(DELS)
Plot #15 ,8/12/1992,9,H-(DELS)
Plot #15 ,8/13/1992,18,H-(DELS)
Plot #15 ,8/14/1992,14,H-(DELS)
Plot #15 ,8/15/1992,15,H-(DELS)
Plot #15 ,8/16/1992,13,H-(DELS)
Plot #15 ,8/17/1992,11,H-(DELS)
Plot #15 ,8/18/1992,17,H-(DELS)
Plot #15 ,8/19/1992,10,H-(DELS)
Plot #15 ,8/20/1992,14,H-(DELS)
Plot #15 ,8/21/1992,20,H-(DELS)
Plot #15 ,8/22/1992,14,H-(DELS)
Plot #15 ,8/23/1992,13,H-(DELS)
Plot #15 ,8/24/1992,9,H-(DELS)
Plot #15 ,8/25/1992,12,H-(DELS)
Plot #15 ,8/26/1992,16,H-(DELS)
Plot #15 ,8/27/1992,21,H-(DELS)
Plot #15 ,8/28/1992,6,H-(DELS)
Plot #15 ,8/29/1992,7,H-(DELS)
Plot #15 ,8/30/1992,0,H-(DELS)
Plot #15 ,8/31/1992,3,H-(DELS)
Plot #15 ,9/1/1992,6,H-(DELS)
Plot #15 ,9/2/1992,6,H-(DELS)
Plot #15 ,9/3/1992,5,H-(DELS)
Plot #15 ,9/4/1992,4,H-(DELS)
Plot #15 ,9/5/1992,7,H-(DELS)
Plot #15 ,9/6/1992,10,H-(DELS)
Plot #15 ,9/7/1992,7,H-(DELS)
Plot #15 ,9/8/1992,9,H-(DELS)
Plot #15 ,9/9/1992,5,H-(DELS)
Plot #15 ,9/10/1992,9,H-(DELS)
Plot #15 ,9/11/1992,8,H-(DELS)
Plot #15 ,9/12/1992,6,H-(DELS)
Plot #15 ,9/13/1992,8,H-(DELS)
Plot #15 ,9/14/1992,6,H-(DELS)
Plot #15 ,9/15/1992,4,H-(DELS)
Plot #15 ,9/16/1992,6,H-(DELS)
Plot #15 ,9/17/1992,9,H-(DELS)
Plot #15 ,9/18/1992,10,H-(DELS)
Plot #15 ,9/19/1992,6,H-(DELS)
Plot #15 ,9/20/1992,7,H-(DELS)
Plot #15 ,9/21/1992,4,H-(DELS)
Plot #15 ,9/22/1992,8,H-(DELS)
Plot #15 ,9/23/1992,6,H-(DELS)
Plot #15 ,9/24/1992,9,H-(DELS)
Plot #15 ,9/25/1992,5,H-(DELS)
Plot #15 ,9/26/1992,4,H-(DELS)
Plot #15 ,9/27/1992,9,H-(DELS)
Plot #15 ,9/28/1992,8,H-(DELS)
Plot #15 ,9/29/1992,8,H-(DELS)
Plot #15 ,9/30/1992,12,H-(DELS)
Plot #15 ,10/1/1992,9,H-(DELS)
Plot #15 ,10/2/1992,5,H-(DELS)
Plot #15 ,10/3/1992,12,H-(DELS)
Plot #15 ,10/4/1992,8,H-(DELS)
Plot #15 ,10/5/1992,7,H-(DELS)
Plot #15 ,10/6/1992,10,H-(DELS)
Plot #15 ,10/7/1992,7,H-(DELS)
Plot #15 ,10/8/1992,12,H-(DELS)
Plot #15 ,10/9/1992,9,H-(DELS)
Plot #15 ,10/10/1992,10,H-(DELS)
Plot #15 ,10/11/1992,11,H-(DELS)
Plot #15 ,10/12/1992,13,H-(DELS)
Plot #15 ,10/13/1992,8,H-(DELS)
Plot #15 ,10/14/1992,10,H-(DELS)
Plot #15 ,10/15/1992,11,H-(DELS)
Plot #15 ,10/16/1992,10,H-(DELS)
Plot #15 ,10/17/1992,5,H-(DELS)
Plot #15 ,10/18/1992,11,H-(DELS)
Plot #15 ,10/19/1992,12,H-(DELS)
Plot #15 ,10/20/1992,11,H-(DELS)
Plot #15 ,10/21/1992,9,H-(DELS)
Plot #15 ,10/22/1992,13,H-(DELS)
Plot #15 ,10/23/1992,11,H-(DELS)
Plot #15 ,10/24/1992,7,H-(DELS)
Plot #15 ,10/25/1992,9,H-(DELS)
Plot #15 ,10/26/1992,12,H-(DELS)
Plot #15 ,10/27/1992,10,H-(DELS)
Plot #15 ,10/28/1992,7,H-(DELS)
Plot #15 ,10/29/1992,9,H-(DELS)
Plot #15 ,10/30/1992,7,H-(DELS)
Plot #15 ,10/31/1992,11,H-(DELS)
Plot #15 ,11/1/1992,3,H-(DELS)
Plot #15 ,11/2/1992,9,H-(DELS)
Plot #15 ,11/3/1992,10,H-(DELS)
Plot #15 ,11/4/1992,9,H-(DELS)
Plot #15 ,11/5/1992,13,H-(DELS)
Plot #15 ,11/6/1992,11,H-(DELS)
Plot #15 ,11/7/1992,15,H-(DELS)
Plot #15 ,11/8/1992,11,H-(DELS)
Plot #15 ,11/9/1992,10,H-(DELS)
Plot #15 ,11/10/1992,10,H-(DELS)
Plot #15 ,11/11/1992,9,H-(DELS)
Plot #15 ,11/12/1992,13,H-(DELS)
Plot #15 ,11/13/1992,16,H-(DELS)
Plot #15 ,11/14/1992,7,H-(DELS)
Plot #15 ,11/15/1992,9,H-(DELS)
Plot #15 ,11/16/1992,13,H-(DELS)
Plot #15 ,11/17/1992,5,H-(DELS)
Plot #15 ,11/18/1992,3,H-(DELS)
Plot #15 ,11/19/1992,1,H-(DELS)
Plot #15 ,11/20/1992,7,H-(DELS)
Plot #15 ,11/21/1992,3,H-(DELS)
Plot #15 ,11/22/1992,7,H-(DELS)
Plot #15 ,11/23/1992,7,H-(DELS)
Plot #15 ,11/24/1992,10,H-(DELS)
Plot #15 ,11/25/1992,5,H-(DELS)
Plot #15 ,11/26/1992,11,H-(DELS)
Plot #15 ,11/27/1992,7,H-(DELS)
Plot #15 ,11/28/1992,12,H-(DELS)
Plot #15 ,11/29/1992,5,H-(DELS)
Plot #15 ,11/30/1992,7,H-(DELS)
Plot #15 ,12/1/1992,7,H-(DELS)
Plot #15 ,12/2/1992,7,H-(DELS)
Plot #15 ,12/3/1992,7,H-(DELS)
Plot #15 ,12/4/1992,8,H-(DELS)
Plot #15 ,12/5/1992,14,H-(DELS)
Plot #15 ,12/6/1992,8,H-(DELS)
Plot #15 ,12/7/1992,11,H-(DELS)
Plot #15 ,12/8/1992,16,H-(DELS)
Plot #15 ,12/9/1992,15,H-(DELS)
Plot #15 ,12/10/1992,8,H-(DELS)
Plot #15 ,12/11/1992,12,H-(DELS)
Plot #15 ,12/12/1992,10,H-(DELS)
Plot #15 ,12/13/1992,13,H-(DELS)
Plot #15 ,12/14/1992,12,H-(DELS)
Plot #15 ,12/15/1992,14,H-(DELS)
Plot #15 ,12/16/1992,18,H-(DELS)
Plot #15 ,12/17/1992,19,H-(DELS)
Plot #15 ,12/18/1992,17,H-(DELS)
Plot #15 ,12/19/1992,21,H-(DELS)
Plot #15 ,12/20/1992,17,H-(DELS)
Plot #15 ,12/21/1992,14,H-(DELS)
Plot #15 ,12/22/1992,13,H-(DELS)
Plot #15 ,12/23/1992,14,H-(DELS)
Plot #15 ,12/24/1992,11,H-(DELS)
Plot #15 ,12/25/1992,13,H-(DELS)
Plot #15 ,12/26/1992,14,H-(DELS)
Plot #15 ,12/27/1992,10,H-(DELS)
Plot #15 ,12/28/1992,12,H-(DELS)
Plot #15 ,12/29/1992,7,H-(DELS)
Plot #15 ,12/30/1992,8,H-(DELS)
Plot #15 ,12/31/1992,9,H-(DELS)
Plot #15 ,1/1/1993,9,H-(DELS)
Plot #15 ,1/2/1993,6,H-(DELS)
Plot #15 ,1/3/1993,8,H-(DELS)
Plot #15 ,1/4/1993,10,H-(DELS)
Plot #15 ,1/5/1993,9,H-(DELS)
Plot #15 ,1/6/1993,11,H-(DELS)
Plot #15 ,1/7/1993,11,H-(DELS)
Plot #15 ,1/8/1993,8,H-(DELS)
Plot #15 ,1/9/1993,4,H-(DELS)
Plot #15 ,1/10/1993,5,H-(DELS)
Plot #15 ,1/11/1993,7,H-(DELS)
Plot #15 ,1/12/1993,6,H-(DELS)
Plot #15 ,1/13/1993,6,H-(DELS)
Plot #15 ,1/14/1993,4,H-(DELS)
Plot #15 ,1/15/1993,12,H-(DELS)
Plot #15 ,1/16/1993,9,H-(DELS)
Plot #15 ,1/17/1993,11,H-(DELS)
Plot #15 ,1/18/1993,11,H-(DELS)
Plot #15 ,1/19/1993,10,H-(DELS)
Plot #15 ,1/20/1993,11,H-(DELS)
Plot #15 ,1/21/1993,9,H-(DELS)
Plot #15 ,1/22/1993,3,H-(DELS)
Plot #15 ,1/23/1993,8,H-(DELS)
Plot #15 ,1/24/1993,8,H-(DELS)
Plot #15 ,1/25/1993,5,H-(DELS)
Plot #15 ,1/26/1993,3,H-(DELS)
Plot #15 ,1/27/1993,4,H-(DELS)
Plot #15 ,1/28/1993,5,H-(DELS)
Plot #15 ,1/29/1993,6,H-(DELS)
Plot #15 ,1/30/1993,6,H-(DELS)
Plot #15 ,1/31/1993,7,H-(DELS)
Plot #15 ,2/1/1993,4,H-(DELS)
Plot #15 ,2/2/1993,3,H-(DELS)
Plot #15 ,2/3/1993,5,H-(DELS)
Plot #15 ,2/4/1993,3,H-(DELS)
Plot #15 ,2/5/1993,4,H-(DELS)
Plot #15 ,2/6/1993,3,H-(DELS)
Plot #15 ,2/7/1993,5,H-(DELS)
Plot #15 ,2/8/1993,6,H-(DELS)
Plot #15 ,2/9/1993,5,H-(DELS)
Plot #15 ,2/10/1993,2,H-(DELS)
Plot #15 ,2/11/1993,5,H-(DELS)
Plot #15 ,2/12/1993,4,H-(DELS)
Plot #15 ,2/13/1993,9,H-(DELS)
Plot #15 ,2/14/1993,8,H-(DELS)
Plot #15 ,2/15/1993,10,H-(DELS)
Plot #15 ,2/16/1993,3,H-(DELS)
Plot #15 ,2/17/1993,5,H-(DELS)
Plot #15 ,2/18/1993,7,H-(DELS)
Plot #15 ,2/19/1993,3,H-(DELS)
Plot #15 ,2/20/1993,6,H-(DELS)
Plot #15 ,2/21/1993,4,H-(DELS)
Plot #15 ,2/22/1993,7,H-(DELS)
Plot #15 ,2/23/1993,7,H-(DELS)
Plot #15 ,2/24/1993,4,H-(DELS)
Plot #15 ,2/25/1993,4,H-(DELS)
Plot #15 ,2/26/1993,4,H-(DELS)
Plot #15 ,2/27/1993,4,H-(DELS)
Plot #15 ,2/28/1993,4,H-(DELS)
Plot #15 ,3/1/1993,3,H-(DELS)
Plot #15 ,3/2/1993,3,H-(DELS)
Plot #15 ,3/3/1993,7,H-(DELS)
Plot #15 ,3/4/1993,5,H-(DELS)
Plot #15 ,3/5/1993,3,H-(DELS)
Plot #15 ,3/6/1993,2,H-(DELS)
Plot #15 ,3/7/1993,3,H-(DELS)
Plot #15 ,3/8/1993,4,H-(DELS)
Plot #15 ,3/9/1993,0,H-(DELS)
Plot #15 ,3/10/1993,2,H-(DELS)
Plot #15 ,3/11/1993,1,H-(DELS)
Plot #15 ,3/12/1993,3,H-(DELS)
Plot #15 ,3/13/1993,1,H-(DELS)
Plot #15 ,3/14/1993,2,H-(DELS)
Plot #15 ,3/15/1993,2,H-(DELS)
Plot #15 ,3/16/1993,1,H-(DELS)
Plot #15 ,3/17/1993,3,H-(DELS)
Plot #15 ,3/18/1993,2,H-(DELS)
Plot #15 ,3/19/1993,1,H-(DELS)
Plot #15 ,3/20/1993,0,H-(DELS)
Plot #15 ,3/21/1993,1,H-(DELS)
Plot #15 ,3/22/1993,1,H-(DELS)
Plot #15 ,3/23/1993,2,H-(DELS)
Plot #15 ,3/24/1993,2,H-(DELS)
Plot #15 ,3/25/1993,2,H-(DELS)
Plot #15 ,3/26/1993,0,H-(DELS)
Plot #15 ,3/27/1993,0,H-(DELS)
Plot #15 ,3/28/1993,2,H-(DELS)
Plot #15 ,3/29/1993,0,H-(DELS)
Plot #15 ,3/30/1993,2,H-(DELS)
Plot #15 ,3/31/1993,3,H-(DELS)
Plot #15 ,4/1/1993,1,H-(DELS)
Plot #15 ,4/2/1993,1,H-(DELS)
Plot #15 ,4/3/1993,2,H-(DELS)
Plot #15 ,4/4/1993,0,H-(DELS)
Plot #15 ,4/5/1993,1,H-(DELS)
Plot #15 ,4/6/1993,1,H-(DELS)
Plot #15 ,4/7/1993,1,H-(DELS)
Plot #15 ,4/8/1993,0,H-(DELS)
Plot #15 ,4/9/1993,1,H-(DELS)
Plot #15 ,4/10/1993,0,H-(DELS)
Plot #15 ,4/11/1993,0,H-(DELS)
Plot #15 ,4/12/1993,0,H-(DELS)
Plot #15 ,4/13/1993,0,H-(DELS)
Plot #15 ,4/14/1993,1,H-(DELS)
Plot #15 ,4/15/1993,0,H-(DELS)
Plot #15 ,4/16/1993,0,H-(DELS)
Plot #15 ,4/17/1993,1,H-(DELS)
Plot #15 ,4/18/1993,1,H-(DELS)
Plot #15 ,4/19/1993,1,H-(DELS)
Plot #15 ,4/20/1993,0,H-(DELS)
Plot #15 ,4/21/1993,1,H-(DELS)
